,CarName,Owner,YearofPurchase,Transmission,Model,Distance,Fuel,Price,website,Product_url
1179, Ford Ecosport,1st Owner,2014,Manual,1.5TITANIUM TDCI Manual,"34,685 km",Petrol,"₹4,83,000",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2014-cars-New-Delhi-1000493605/
1180, Maruti Baleno,1st Owner,2017,Manual,DELTA 1.2 K12 Manual,"32,712 km",Petrol,"₹5,28,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2017-cars-New-Delhi-1008812142/
1181, Maruti Swift Dzire,1st Owner,2015,,VXI REGALIA,"57,447 km",Petrol,"₹3,94,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2015-cars-New-Delhi-1005538807/
1182, Maruti Swift,1st Owner,2010,Manual,VXI Manual,"46,441 km",Petrol,"₹2,20,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2010-cars-New-Delhi-1005796343/
1183, Hyundai Creta,1st Owner,2015,,1.4 S CRDI,"32,524 km",Diesel,"₹6,95,699",cars24.com,https://www.cars24.com/buy-used-Hyundai-Creta-2015-cars-Noida-1001949934/
1184, Maruti Alto 800,1st Owner,2016,Manual,LXI Manual,"43,279 km",Petrol,"₹2,71,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-800-2016-cars-New-Delhi-1059983742/
1185, Maruti Swift Dzire,1st Owner,2012,Manual,VDI BS IV Manual,"68,930 km",Petrol,"₹3,05,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1006597628/
1186, Maruti Swift Dzire,1st Owner,2014,Manual,LDI BS IV Manual,"50,613 km",Petrol,"₹3,42,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2014-cars-New-Delhi-1000453907/
1187, Tata Tiago,1st Owner,2018,Automatic,XZA 1.2 REVOTRON Automatic,"34,714 km",Petrol,"₹4,40,499",cars24.com,https://www.cars24.com/buy-used-Tata-Tiago-2018-cars-Noida-1001213242/
1188, Ford Ecosport,1st Owner,2015,Automatic,1.5 TITANIUM TI VCT AT Automatic,"27,509 km",Petrol,"₹5,72,599",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2015-cars-New-Delhi-1000406336/
1189, Hyundai VENUE,1st Owner,2020,Manual,1.0L Turbo GDI SX MT Manual,"10,339 km",Petrol,"₹9,90,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-VENUE-2020-cars-New-Delhi-1007401507/
1190, Tata Tiago,1st Owner,2016,Manual,XM 1.2 REVOTRON Manual,"43,387 km",Diesel,"₹3,01,799",cars24.com,https://www.cars24.com/buy-used-Tata-Tiago-2016-cars-New-Delhi-1001620427/
1191, Honda City,1st Owner,2020,Automatic,ZX CVT Automatic,"11,559 km",Petrol,"₹13,37,799",cars24.com,https://www.cars24.com/buy-used-Honda-City-2020-cars-New-Delhi-1016731804/
1192, Maruti Swift Dzire,1st Owner,2012,Manual,LXI 1.2 BS IV Manual,"20,883 km",Diesel,"₹3,65,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1001386748/
1193, Maruti A Star,1st Owner,2009,Manual,LXI Manual,"30,403 km",Diesel,"₹1,60,299",cars24.com,https://www.cars24.com/buy-used-Maruti-A-Star-2009-cars-New-Delhi-1009156225/
1194, Maruti Alto 800,1st Owner,2018,Manual,LXI Manual,"28,959 km",Petrol,"₹3,10,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-800-2018-cars-New-Delhi-1004757647/
1195, Honda City,1st Owner,2020,Manual,V MT PETROL Manual,"9,114 km",Diesel,"₹10,27,399",cars24.com,https://www.cars24.com/buy-used-Honda-City-2020-cars-New-Delhi-1002050648/
1196, Maruti IGNIS,1st Owner,2017,Manual,DELTA 1.2 K12 Manual,"37,687 km",Petrol,"₹3,90,599",cars24.com,https://www.cars24.com/buy-used-Maruti-IGNIS-2017-cars-Faridabad-1107530827/
1197, Volkswagen Polo,1st Owner,2014,Manual,COMFORTLINE 1.5L DIESEL Manual,"60,020 km",Petrol,"₹3,35,999",cars24.com,https://www.cars24.com/buy-used-Volkswagen-Polo-2014-cars-New-Delhi-1014019444/
1198, Chevrolet Spark,1st Owner,2012,Manual,LT 1.0 Manual,"69,228 km",Diesel,"₹1,22,000",cars24.com,https://www.cars24.com/buy-used-Chevrolet-Spark-2012-cars-New-Delhi-1002408406/
1199, Maruti Swift Dzire,1st Owner,2012,Manual,VDI BS IV Manual,"49,120 km",Petrol,"₹3,35,899",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1001278746/
1200, Hyundai Santro Xing,3rd Owner,2013,Manual,GLS Manual,"63,564 km",Petrol,"₹1,75,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Santro-Xing-2013-cars-New-Delhi-1002214948/
1201, Ford Ecosport,2nd Owner,2014,Manual,1.5TITANIUM TDCI Manual,"56,811 km",Petrol,"₹4,60,000",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2014-cars-New-Delhi-1000345202/
1202, Hyundai Elite i20,1st Owner,2014,Manual,MAGNA 1.4 CRDI Manual,"37,734 km",Petrol,"₹5,22,199",cars24.com,https://www.cars24.com/buy-used-Hyundai-Elite-i20-2014-cars-Noida-1008039207/
1203, Maruti Ertiga,1st Owner,2013,Manual,VDI ABS Manual,"51,981 km",Petrol,"₹4,75,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Ertiga-2013-cars-New-Delhi-1005778722/
1204, Maruti Swift,1st Owner,2014,Manual,VDI ABS Manual,"60,901 km",Petrol,"₹3,86,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2014-cars-Noida-1006789400/
1205, Maruti Swift Dzire,1st Owner,2012,Manual,VDI BS IV Manual,"75,004 km",Petrol,"₹2,91,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1002188228/
1206, Maruti Swift Dzire,1st Owner,2012,Manual,VDI BS IV Manual,"95,472 km",Petrol,"₹2,76,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2012-cars-New-Delhi-1000951522/
1207, Hyundai i20,1st Owner,2013,Manual,MAGNA O 1.2 Manual,"52,641 km",Diesel,"₹3,29,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i20-2013-cars-New-Delhi-1008433807/
1208, Maruti Dzire,1st Owner,2017,Automatic,ZXI AMT Automatic,"10,171 km",Diesel,"₹6,75,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Dzire-2017-cars-New-Delhi-1003783804/
1209, Renault Kwid,3rd Owner,2017,Manual,1.0 RXL Manual,"39,760 km",Petrol,"₹2,32,000",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2017-cars-New-Delhi-1008408700/
1210, Hyundai Elite i20,1st Owner,2017,Manual,ASTA 1.2 (O) Manual,"30,418 km",Petrol,"₹6,38,899",cars24.com,https://www.cars24.com/buy-used-Hyundai-Elite-i20-2017-cars-Noida-1004513645/
1211, Maruti Baleno,1st Owner,2018,Manual,DELTA 1.2 K12 Manual,"23,580 km",Petrol,"₹6,11,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2018-cars-Noida-1009337302/
1212, Maruti IGNIS,1st Owner,2019,Manual,ZETA 1.2 K12 Manual,"19,458 km",Petrol,"₹5,23,099",cars24.com,https://www.cars24.com/buy-used-Maruti-IGNIS-2019-cars-New-Delhi-1019771247/
1213, Hyundai i10,1st Owner,2012,Manual,ERA 1.1 IRDE Manual,"70,672 km",Petrol,"₹2,65,899",cars24.com,https://www.cars24.com/buy-used-Hyundai-i10-2012-cars-New-Delhi-1004717940/
1214, Maruti Baleno,1st Owner,2019,Manual,DELTA 1.2 K12 Manual,"18,999 km",Petrol,"₹6,47,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2019-cars-New-Delhi-1009827301/
1215, Maruti Swift Dzire,2nd Owner,2015,Manual,LDI BS IV Manual,"52,444 km",Diesel,"₹4,02,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2015-cars-New-Delhi-1004141902/
1216, Hyundai Grand i10,1st Owner,2016,Manual,ASTA 1.2 KAPPA VTVT OPT Manual,"31,430 km",Petrol,"₹4,60,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2016-cars-New-Delhi-1001495601/
1217, Tata Zest,1st Owner,2014,Manual,XT RT Manual,"27,863 km",Diesel,"₹4,49,999",cars24.com,https://www.cars24.com/buy-used-Tata-Zest-2014-cars-New-Delhi-1004697141/
1218, Maruti Baleno,1st Owner,2017,Manual,ZETA 1.2 K12 Manual,"35,236 km",Petrol,"₹5,61,899",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2017-cars-New-Delhi-1054497707/
1219, Hyundai Grand i10,2nd Owner,2017,Manual,SPORTS 1.2 VTVT Manual,"52,175 km",Petrol,"₹4,03,999",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2017-cars-Noida-1001203741/
1220, Ford Ecosport,1st Owner,2016,Automatic,1.5 TITANIUM TI VCT AT Automatic,"30,937 km",Petrol,"₹6,98,699",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2016-cars-New-Delhi-1006740248/
1221, Ford Fiesta,2nd Owner,2012,Manual,TITANIUM DIESEL Manual,"68,356 km",Petrol,"₹2,90,099",cars24.com,https://www.cars24.com/buy-used-Ford-Fiesta-2012-cars-Gurgaon-1125357947/
1222, Hyundai i10,3rd Owner,2011,Manual,MAGNA 1.1 IRDE2 Manual,"29,101 km",Petrol,"₹2,66,699",cars24.com,https://www.cars24.com/buy-used-Hyundai-i10-2011-cars-Noida-1001010127/
1223, Maruti Celerio,1st Owner,2018,Manual,ZXI Manual,"33,585 km",Petrol,"₹4,40,899",cars24.com,https://www.cars24.com/buy-used-Maruti-Celerio-2018-cars-New-Delhi-1001396244/
1224, Maruti Swift Dzire,1st Owner,2015,Manual,ZXI 1.2 BS IV Manual,"56,803 km",Petrol,"₹4,58,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2015-cars-New-Delhi-1009776443/
1225, Maruti Swift,1st Owner,2015,Manual,VDI ABS Manual,"59,849 km",Petrol,"₹4,09,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2015-cars-Gurgaon-1008339344/
1226, Maruti Baleno,1st Owner,2017,Manual,ZETA 1.2 K12 Manual,"35,250 km",Petrol,"₹5,31,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2017-cars-Noida-1009187200/
1227, Maruti Zen Estilo,1st Owner,2009,Manual,VXI Manual,"38,401 km",Petrol,"₹1,25,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Zen-Estilo-2009-cars-New-Delhi-1004611105/
1228, Maruti Swift,2nd Owner,2012,Manual,VDI Manual,"67,892 km",Petrol,"₹3,10,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2012-cars-New-Delhi-1017631849/
1229, Maruti Vitara Brezza,2nd Owner,2017,Manual,VDI Manual,"26,118 km",Petrol,"₹6,80,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2017-cars-New-Delhi-1000613009/
1230, Renault Kwid,2nd Owner,2018,Manual,RXL Manual,"29,623 km",Petrol,"₹2,97,199",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2018-cars-Noida-1001047505/
1231, Maruti Baleno,1st Owner,2017,Manual,ALPHA DDIS 190 Manual,"29,886 km",Petrol,"₹5,72,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2017-cars-Noida-1124538927/
1232, Hyundai Grand i10,1st Owner,2016,Manual,MAGNA 1.2 KAPPA VTVT Manual,"49,273 km",Petrol,"₹4,02,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2016-cars-New-Delhi-1006163102/
1233, Maruti Celerio,2nd Owner,2017,Automatic,ZXI AMT Automatic,"41,914 km",Petrol,"₹4,04,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Celerio-2017-cars-Noida-1001466344/
1234, Maruti Vitara Brezza,1st Owner,2016,Manual,VDI Manual,"33,572 km",Petrol,"₹6,66,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2016-cars-Gurgaon-1128876124/
1235, Maruti Wagon R 1.0,1st Owner,2013,Manual,VXI Manual,"29,715 km",Diesel,"₹2,81,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Wagon-R-1.0-2013-cars-New-Delhi-1004213209/
1236, Renault Kwid,1st Owner,2017,Manual,CLIMBER 1.0 AT Manual,"20,040 km",Petrol,"₹3,60,000",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2017-cars-New-Delhi-1005805607/
1237, Maruti Swift,1st Owner,2018,Manual,VXI Manual,"11,550 km",Petrol,"₹5,18,899",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2018-cars-Gurgaon-1058859147/
1238, Maruti Swift,1st Owner,2014,Manual,VDI Manual,"58,508 km",Diesel,"₹3,52,899",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2014-cars-New-Delhi-1002880321/
1239, Toyota Etios,2nd Owner,2013,Manual,GD Manual,"93,938 km",Petrol,"₹2,45,399",cars24.com,https://www.cars24.com/buy-used-Toyota-Etios-2013-cars-New-Delhi-1003172129/
1240, Maruti Baleno,1st Owner,2016,Manual,DELTA 1.2 K12 Manual,"49,004 km",Petrol,"₹5,07,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2016-cars-New-Delhi-1121879605/
1241, Toyota YARIS,1st Owner,2020,Manual,J MT Manual,"13,631 km",Diesel,"₹9,24,799",cars24.com,https://www.cars24.com/buy-used-Toyota-YARIS-2020-cars-Noida-1003515007/
1242, Honda City,1st Owner,2016,Manual,V MT PETROL Manual,"56,403 km",Petrol,"₹5,64,799",cars24.com,https://www.cars24.com/buy-used-Honda-City-2016-cars-New-Delhi-1109375938/
1243, Maruti Celerio,1st Owner,2014,Automatic,VXI AMT Automatic,"55,769 km",Petrol,"₹3,42,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Celerio-2014-cars-New-Delhi-1100922147/
1244, Renault Duster,1st Owner,2013,Manual,RXE PETROL 104 Manual,"28,989 km",Petrol,"₹5,25,000",cars24.com,https://www.cars24.com/buy-used-Renault-Duster-2013-cars-New-Delhi-1002849802/
1245, Volkswagen Polo,1st Owner,2012,Manual,COMFORTLINE 1.2L DIESEL Manual,"69,584 km",Diesel,"₹2,85,199",cars24.com,https://www.cars24.com/buy-used-Volkswagen-Polo-2012-cars-New-Delhi-1009519244/
1246, Maruti Alto,1st Owner,2009,Manual,LXI Manual,"31,579 km",Petrol,"₹1,51,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-2009-cars-Noida-1003360225/
1247, Maruti Alto,1st Owner,2010,Manual,LXI Manual,"70,239 km",Diesel,"₹1,41,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-2010-cars-New-Delhi-1057695222/
1248, Honda City,2nd Owner,2014,Manual,S MT DIESEL Manual,"62,332 km",Petrol,"₹4,19,000",cars24.com,https://www.cars24.com/buy-used-Honda-City-2014-cars-New-Delhi-1009748809/
1249, Maruti Swift Dzire,1st Owner,2010,Manual,VXI Manual,"80,042 km",Petrol,"₹2,22,499",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2010-cars-New-Delhi-1009974627/
1250, Honda City,1st Owner,2015,Automatic,SV CVT PETROL Automatic,"48,843 km",Diesel,"₹6,01,299",cars24.com,https://www.cars24.com/buy-used-Honda-City-2015-cars-Noida-1002503440/
1251, Maruti Vitara Brezza,1st Owner,2019,Manual,VDI Manual,"17,831 km",Petrol,"₹8,22,599",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2019-cars-New-Delhi-1017486449/
1252, Hyundai Elite i20,1st Owner,2014,Manual,MAGNA 1.4 CRDI Manual,"48,180 km",Diesel,"₹4,83,799",cars24.com,https://www.cars24.com/buy-used-Hyundai-Elite-i20-2014-cars-New-Delhi-1127559944/
1253, Hyundai VENUE,1st Owner,2019,Automatic,1.0 TURBO GDI SX+ AT Automatic,"3,211 km",Petrol,"₹11,18,499",cars24.com,https://www.cars24.com/buy-used-Hyundai-VENUE-2019-cars-New-Delhi-1005661601/
1254, Maruti Swift,1st Owner,2008,Manual,LXI 1.3 Manual,"61,909 km",Petrol,"₹1,80,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2008-cars-New-Delhi-1055180920/
1255, Maruti Alto K10,1st Owner,2015,Manual,LXI Manual,"36,764 km",Petrol,"₹2,98,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-K10-2015-cars-New-Delhi-1007118801/
1256, Ford Ecosport,2nd Owner,2014,Manual,1.5 TITANIUM TI VCT Manual,"56,968 km",Petrol,"₹5,22,799",cars24.com,https://www.cars24.com/buy-used-Ford-Ecosport-2014-cars-New-Delhi-1006217009/
1257, Maruti Celerio,1st Owner,2017,Automatic,VXI (O) AMT Automatic,"36,606 km",Petrol,"₹3,70,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Celerio-2017-cars-New-Delhi-1004204748/
1258, Honda Jazz,1st Owner,2017,Manual,1.2 S MT Manual,"38,754 km",Petrol,"₹5,01,599",cars24.com,https://www.cars24.com/buy-used-Honda-Jazz-2017-cars-Noida-1006111705/
1259, Renault Kwid,1st Owner,2017,Manual,RXL Manual,"11,146 km",Petrol,"₹2,80,000",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2017-cars-New-Delhi-1005867509/
1260, Honda City,3rd Owner,2008,Manual,S MT PETROL Manual,"91,032 km",Diesel,"₹2,19,999",cars24.com,https://www.cars24.com/buy-used-Honda-City-2008-cars-New-Delhi-1000117245/
1261, Hyundai Eon,1st Owner,2015,Manual,ERA PLUS Manual,"29,793 km",Petrol,"₹2,55,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Eon-2015-cars-New-Delhi-1006549404/
1262, Maruti Alto,1st Owner,2008,Manual,LXI Manual,"54,799 km",Diesel,"₹1,12,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-2008-cars-New-Delhi-1008743829/
1263, Hyundai Elite i20,1st Owner,2019,,1.2 MAGNA PLUS VTVT,"14,674 km",Petrol,"₹6,20,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-Elite-i20-2019-cars-New-Delhi-1008018700/
1264, Hyundai Elite i20,1st Owner,2016,Manual,SPORTZ 1.2 Manual,"44,579 km",Petrol,"₹5,28,699",cars24.com,https://www.cars24.com/buy-used-Hyundai-Elite-i20-2016-cars-Faridabad-1013818046/
1265, Honda City,1st Owner,2015,Automatic,VX CVT PETROL Automatic,"55,873 km",Petrol,"₹6,97,499",cars24.com,https://www.cars24.com/buy-used-Honda-City-2015-cars-Noida-1160772543/
1266, Maruti Alto 800,1st Owner,2017,Manual,VXI Manual,"65,480 km",Diesel,"₹2,68,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-800-2017-cars-New-Delhi-1005467548/
1267, Honda CRV,2nd Owner,2011,Automatic,2.4 AT Automatic,"71,014 km",Petrol,"₹5,41,299",cars24.com,https://www.cars24.com/buy-used-Honda-CRV-2011-cars-New-Delhi-1014371447/
1268, Volkswagen Polo,1st Owner,2011,Manual,TRENDLINE 1.2L PETROL Manual,"67,235 km",Diesel,"₹2,11,000",cars24.com,https://www.cars24.com/buy-used-Volkswagen-Polo-2011-cars-New-Delhi-1001317208/
1269, Hyundai i10,1st Owner,2011,Manual,MAGNA 1.2 KAPPA2 Manual,"72,299 km",Petrol,"₹1,90,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i10-2011-cars-New-Delhi-1002931101/
1270, Maruti Swift Dzire,2nd Owner,2013,Manual,ZDI Manual,"67,598 km",Petrol,"₹3,63,699",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2013-cars-New-Delhi-1009049945/
1271, Maruti Eeco,1st Owner,2019,Manual,7 STR Manual,"24,090 km",Diesel,"₹3,76,999",cars24.com,https://www.cars24.com/buy-used-Maruti-Eeco-2019-cars-Noida-1001283344/
1272, Hyundai Grand i10,2nd Owner,2014,Manual,SPORTS 1.2 VTVT Manual,"52,299 km",Petrol,"₹4,07,499",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2014-cars-Faridabad-1109039601/
1273, Maruti Swift,1st Owner,2016,Manual,VDI OPT Manual,"49,938 km",Petrol,"₹4,62,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2016-cars-New-Delhi-1054676141/
1274, Maruti Alto 800,1st Owner,2018,Manual,VXI Manual,"34,375 km",Petrol,"₹2,83,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-800-2018-cars-New-Delhi-1000925206/
1275, Maruti Ritz,2nd Owner,2010,Manual,LXI Manual,"77,639 km",Petrol,"₹2,25,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2010-cars-New-Delhi-1001520627/
1276, Chevrolet Beat,3rd Owner,2010,Manual,PS PETROL Manual,"79,061 km",Diesel,"₹1,01,000",cars24.com,https://www.cars24.com/buy-used-Chevrolet-Beat-2010-cars-New-Delhi-1005763608/
1277, Maruti Ertiga,1st Owner,2015,Manual,ZDI Manual,"52,409 km",Diesel,"₹5,79,199",cars24.com,https://www.cars24.com/buy-used-Maruti-Ertiga-2015-cars-New-Delhi-1008642441/
1278, Honda Jazz,1st Owner,2010,Manual,1.2 BASE I VTEC Manual,"69,305 km",Diesel,"₹2,67,099",cars24.com,https://www.cars24.com/buy-used-Honda-Jazz-2010-cars-New-Delhi-1125690720/
1279, Maruti Ertiga,1st Owner,2014,Manual,ZDI Manual,"65,134 km",Petrol,"₹4,87,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Ertiga-2014-cars-New-Delhi-1011343025/
1280, Honda City,2nd Owner,2011,Automatic,V AT Automatic,"75,706 km",Diesel,"₹3,23,000",cars24.com,https://www.cars24.com/buy-used-Honda-City-2011-cars-New-Delhi-1009603001/
1281, Maruti A Star,1st Owner,2009,Manual,VXI Manual,"55,510 km",Diesel,"₹1,82,599",cars24.com,https://www.cars24.com/buy-used-Maruti-A-Star-2009-cars-New-Delhi-1009637241/
1282, Mahindra TUV300,1st Owner,2015,Manual,T8 Manual,"42,344 km",Petrol,"₹5,35,000",cars24.com,https://www.cars24.com/buy-used-Mahindra-TUV300-2015-cars-New-Delhi-1008913904/
1283, Maruti Baleno,1st Owner,2016,Manual,ALPHA 1.2 K12 Manual,"45,202 km",Diesel,"₹5,33,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2016-cars-New-Delhi-1017369505/
1284, Maruti Baleno,1st Owner,2017,Manual,DELTA 1.2 K12 Manual,"37,507 km",Diesel,"₹5,11,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Baleno-2017-cars-New-Delhi-1004006942/
1285, Honda City,2nd Owner,2012,Manual,V MT PETROL Manual,"55,856 km",Petrol,"₹4,53,499",cars24.com,https://www.cars24.com/buy-used-Honda-City-2012-cars-Faridabad-1016897940/
1286, Honda City,1st Owner,2014,Manual,V MT PETROL Manual,"62,079 km",Petrol,"₹5,05,899",cars24.com,https://www.cars24.com/buy-used-Honda-City-2014-cars-Gurgaon-1105643646/
1287, Maruti Alto K10,1st Owner,2014,Manual,VXI Manual,"58,616 km",Petrol,"₹2,62,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-K10-2014-cars-Gurgaon-1010859447/
1288, Maruti Vitara Brezza,1st Owner,2018,Manual,VDI AMT Manual,"28,932 km",Petrol,"₹7,90,000",cars24.com,https://www.cars24.com/buy-used-Maruti-Vitara-Brezza-2018-cars-New-Delhi-1001720145/
1289, Maruti Wagon R 1.0,1st Owner,2017,Manual,VXI Manual,"50,045 km",Petrol,"₹3,30,799",cars24.com,https://www.cars24.com/buy-used-Maruti-Wagon-R-1.0-2017-cars-Gurgaon-1103934722/
1290, Maruti Swift Dzire,1st Owner,2014,Manual,LDI BS IV Manual,"56,317 km",Petrol,"₹3,62,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-Dzire-2014-cars-New-Delhi-1008852945/
1291, Maruti Swift,2nd Owner,2014,Manual,VXI Manual,"61,261 km",Petrol,"₹3,59,299",cars24.com,https://www.cars24.com/buy-used-Maruti-Swift-2014-cars-New-Delhi-1010420026/
1292, Tata Nano,1st Owner,2013,Manual,LX Manual,"51,392 km",Diesel,"₹66,000",cars24.com,https://www.cars24.com/buy-used-Tata-Nano-2013-cars-New-Delhi-1005073401/
1293, Renault Kwid,1st Owner,2018,Manual,RXL Manual,"51,552 km",Diesel,"₹2,49,000",cars24.com,https://www.cars24.com/buy-used-Renault-Kwid-2018-cars-New-Delhi-1000897902/
1294, Maruti Ritz,1st Owner,2009,Manual,VXI Manual,"87,557 km",Petrol,"₹1,94,099",cars24.com,https://www.cars24.com/buy-used-Maruti-Ritz-2009-cars-New-Delhi-1001030729/
1295, Hyundai i10,1st Owner,2012,Manual,SPORTZ 1.2 KAPPA2 Manual,"62,697 km",Diesel,"₹2,30,000",cars24.com,https://www.cars24.com/buy-used-Hyundai-i10-2012-cars-New-Delhi-1006814449/
1296, Maruti Alto 800,1st Owner,2017,Manual,LXI Manual,"65,151 km",Petrol,"₹2,53,399",cars24.com,https://www.cars24.com/buy-used-Maruti-Alto-800-2017-cars-New-Delhi-1124069443/
1297, Hyundai Grand i10,1st Owner,2014,Manual,MAGNA 1.2 KAPPA VTVT Manual,"59,867 km",Petrol,"₹3,37,899",cars24.com,https://www.cars24.com/buy-used-Hyundai-Grand-i10-2014-cars-New-Delhi-1100544820/
